gene_symbols,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
PRDX1,3653.0957,1307.5757,3083.3477,2215.1309,9942.1455,3823.6182,3600.9053,2829.009,1658.8668,5797.6343,4300.968,4000.5513,2119.6208,3349.6597,1354.8494,2906.4802,3071.423,7949.0376,3059.6318,1272.935,1457.0756,4185.8594,4707.5073,3007.8245,2156.502,4224.25,3418.148,4613.438,4337.6685,1957.3385,6664.093,8099.2124,4568.638,4196.7344,5507.825,3103.8042,5714.8853,4187.959,1292.6523,2897.2434,881.7346,1825.2996,1434.9188,1686.6603,4465.1367,2287.9285,2333.625,3757.2024,3951.2974,3962.6082,3860.8828,1670.2672,1768.9014,4083.1592,1580.1896,14037.28,1510.8915,2544.0483,2736.4749,4359.6514,4386.892,6493.6094,2322.572,2315.9058,5497.6777,5131.682,5040.6035,1929.1681,1533.028,1363.7872,7278.2393,787.6054,2145.1611,1752.975,4290.7236,2377.278,2722.6846,2611.1072,1823.6443,1992.079,2072.8047,5172.772,3266.4434,3130.2832,5541.3164,2932.6125,5639.2183,3235.7153,2307.5364,3158.2322,3673.6216,2111.613,4296.8535,4467.022,4346.878,3511.885,1478.8916,2742.3186,5199.453,7368.7915,4179.3374,1059.4984,4610.173,3401.5984,4280.7925,79629.055
ARPC5,1265.1709,421.1415,837.51624,654.40094,2621.4563,1040.823,988.7516,737.3845,546.13885,1568.1593,1202.6821,1124.8052,594.59326,951.88684,420.4036,1965.1649,1339.2795,3232.647,918.3464,442.35504,407.4474,1127.9492,1254.1038,952.06976,700.103,1119.8118,836.38525,1302.3945,1222.6707,617.1771,1695.5538,2550.8677,1436.8534,1282.82,1484.6085,918.3481,1686.1115,1367.1615,413.97812,838.2083,352.47134,502.2809,413.12396,651.7386,1505.8003,782.1954,805.7957,1051.7421,1487.2146,659.2371,1110.6578,519.92737,488.44495,1157.6711,453.17874,3546.4756,449.55066,777.10004,756.68274,1056.9622,1013.1854,1612.5494,622.84125,573.2094,1480.0752,1703.6011,1417.6343,701.60944,417.8482,406.56927,2345.454,213.24652,734.36285,532.0454,1239.5581,727.14856,736.74164,804.6219,488.88846,635.64355,540.72345,1431.6415,819.6676,887.0153,1352.1324,936.7778,1614.4805,976.8142,609.4133,868.6649,1540.4382,609.18445,1144.8335,1170.7501,1161.9604,1198.9077,621.84326,794.554,1519.8215,2026.0466,1219.2397,375.94028,1296.499,909.78357,1208.4906,21010.768
AC006262.5,687.7643,333.08313,459.0272,495.97336,560.77985,273.59186,343.65594,379.3417,334.5933,705.7175,392.6462,478.18442,208.88701,348.20654,163.16432,233.02457,359.26315,997.03613,222.15187,158.50996,250.26122,681.93286,466.2976,279.19086,130.17244,275.30582,147.44615,479.97375,751.81226,127.655945,368.11566,487.0972,666.08685,236.05635,750.3205,479.20428,753.308,901.6958,243.5382,320.22293,238.03781,158.77794,102.60603,342.34012,669.31964,429.92075,484.08795,422.51575,253.07686,969.95776,298.55493,268.78363,130.51279,440.01935,199.02112,567.5393,105.229294,286.1287,283.08032,225.09349,218.56961,290.95685,186.00479,196.79364,316.849,133.35272,574.4635,423.96042,116.13454,117.03314,303.11145,75.87681,329.3516,397.89075,545.56775,535.1948,270.53186,321.1784,269.5561,578.2887,243.15477,372.60785,913.9359,793.24426,969.65704,803.24396,153.33517,161.579,53.668587,311.23615,928.92004,203.5098,568.1146,387.92365,263.64786,186.96492,720.8827,190.04404,511.54004,838.9912,417.94885,190.47644,526.9724,106.635,272.38776,5591.9487
LMO4,1442.0894,535.5345,1173.6993,976.6397,3298.8345,1338.3484,1125.6349,972.29614,639.5434,1929.7888,1788.7638,1593.0795,800.6256,1245.2345,526.0945,2809.2043,2147.3555,7230.37,1624.6887,477.72412,534.2874,1784.2262,1752.0325,1107.5166,1130.7006,1754.9218,1019.8581,2098.9521,2000.0991,785.2028,1965.7465,2840.8215,1659.6556,2519.7112,2186.7234,1330.5227,1990.7817,1617.8826,611.2258,1196.8036,498.15866,720.933,544.5631,885.059,1809.1361,945.02234,1040.0289,1644.1019,1653.8264,940.50586,1489.3934,639.83203,685.5736,1469.1913,568.31775,4307.9546,529.53174,948.4479,1142.1349,1593.1812,1184.7655,1860.1698,863.5676,866.8775,1697.5391,1817.3203,1883.612,944.606,513.0199,472.97882,3348.5505,286.88776,870.71173,636.76807,2096.0503,941.5336,1119.5481,1012.9507,644.39185,964.9722,774.40106,1841.6531,1315.4252,1197.2201,2602.0994,1242.9799,2120.363,1457.2788,787.0443,1366.6663,1970.5261,737.67285,1453.9648,1600.8292,1396.4335,1293.94,719.4625,1064.8136,1896.8585,2755.8242,1528.6035,436.36877,1672.9043,1192.657,1522.7932,27555.137
HOXB6,13.573957,8.276231,9.230982,8.426033,23.701075,9.4930935,11.576952,16.989752,7.0453296,20.537956,18.350006,14.939774,7.004791,11.4955015,3.7730842,22.93149,24.582832,55.140324,10.792253,6.165763,7.2614975,15.855896,16.775612,11.932879,10.682592,14.377573,8.897446,18.139149,12.17719,6.413881,16.57222,35.285805,11.404757,15.9247675,29.163082,13.420051,17.036814,18.979664,3.4417324,11.813072,10.019271,4.586643,5.8892756,29.572384,39.081062,27.242489,6.7905483,25.01861,19.704905,23.384542,15.346683,8.908031,7.069519,15.810235,5.162042,33.964664,7.3756013,9.354471,10.265181,13.305931,9.299411,17.784906,7.6221757,5.9790573,16.020557,24.244211,16.172756,14.297263,4.4057717,10.602276,46.677647,1.5157154,9.736793,6.3671293,17.441648,15.01256,9.601143,11.204467,14.653561,13.298501,8.008459,20.012726,11.750392,17.260725,31.227001,10.726646,75.578064,16.113873,6.5325117,12.2692585,27.608032,9.121191,11.13353,17.040234,13.912814,8.158796,12.055439,9.963024,15.131719,24.273375,17.270975,9.982109,16.668932,8.151259,5.2642946,227.5586
KIF18B,24.54828,3.7177916,19.764782,16.274618,62.315685,25.47573,23.735773,18.035862,8.863105,44.690952,27.364418,33.6499,16.537695,20.37149,8.8064165,17.587017,18.472235,41.609116,24.565218,8.71717,12.628115,19.856329,35.445976,15.851328,10.499597,18.262215,19.829008,35.199944,30.446102,10.927286,40.378056,53.033165,32.707336,31.27004,29.874378,20.67474,35.936474,25.180433,6.7167754,20.003988,4.8863683,15.7051115,4.682048,8.123071,26.001432,17.88179,19.614029,25.518917,27.694729,18.364685,27.728918,10.684465,9.310698,31.933628,47.534843,96.23756,8.71507,13.937088,19.220938,26.309845,32.528374,36.750145,18.338318,16.11144,27.501461,30.254042,35.711815,12.797684,11.8927555,13.842017,40.773354,5.5543003,10.055398,13.126855,27.103249,18.448774,17.752066,23.379015,9.069381,19.492006,15.887655,34.756065,25.247623,18.00246,47.265694,20.56307,49.952026,23.956776,14.620449,19.237484,22.483398,13.314613,24.412035,26.237934,22.182013,22.588924,7.113502,24.661263,37.004215,52.33055,26.428343,4.3937893,34.251614,21.679157,26.899057,514.19696
TMEM158,72.3696,112.75861,48.50983,16.603523,127.16554,41.846058,37.36484,37.6322,31.269104,64.646355,86.64745,51.214146,62.4607,60.59949,35.251995,15.307205,19.585716,60.2061,34.85827,44.144844,28.190248,90.96799,168.64488,135.552,26.02345,120.356895,40.019794,246.24121,35.165752,50.82288,69.67955,63.74061,58.041645,25.294643,139.73119,128.5924,65.85922,65.16707,15.04866,42.42095,148.01118,17.126549,60.61133,27.991894,82.9182,32.13775,49.841614,46.891632,25.069347,93.91071,36.869026,55.888187,28.90305,43.256264,17.73412,130.61703,17.53043,38.00406,47.52427,61.628292,39.034176,69.56176,40.112408,29.70233,77.95028,39.67688,93.03363,57.22221,38.41398,31.025616,88.686195,6.5726123,136.28755,110.20915,40.95143,46.409893,40.040516,30.727446,26.631748,37.1489,28.444122,78.33623,137.9454,79.48604,126.047646,51.369274,65.9416,81.074585,13.057365,189.32455,30.070187,50.73624,121.53414,121.53184,44.897823,49.40949,27.938604,19.204884,70.97798,106.35989,48.976353,57.105007,53.990192,31.854841,53.52507,996.96515
ARG2,15.181753,12.8305855,17.393702,12.805836,52.30955,23.075985,21.167818,16.507854,10.078748,38.8993,21.991259,25.02932,10.212501,21.696753,11.390924,8.976765,9.401078,25.989983,16.858728,4.587659,7.223415,44.129864,27.705914,14.737064,21.377594,26.55075,17.93021,23.557281,21.900503,10.796039,40.25233,43.075382,25.556416,15.4632435,33.489033,18.422167,27.961985,21.808247,7.9673157,13.829794,4.3650756,8.880405,5.360893,10.295093,29.342321,16.467566,13.283554,26.614052,21.33442,18.436552,18.573425,8.332581,12.082237,21.783306,14.219449,81.70243,7.0345287,14.734712,13.800039,27.597824,30.284506,37.520844,10.084517,13.172548,34.105938,29.651686,25.769478,9.034055,6.934003,3.4044042,32.489914,6.674625,10.636381,8.071481,31.33214,11.22625,13.121525,10.688615,17.95118,8.822172,13.851524,28.05535,26.136229,24.943674,24.217075,15.949413,24.841429,18.868568,13.43919,14.93974,11.822318,13.306501,21.489292,29.777458,25.911055,21.453651,9.768193,14.190173,28.202372,34.563995,37.821877,3.1775172,24.640453,17.461952,29.34189,434.80408
PNMT,182.1684,111.6577,266.24738,122.69474,564.881,278.265,130.52136,239.47482,46.994827,230.67339,386.52786,276.60098,196.663,241.92375,112.5411,86.34948,184.35532,400.27246,193.99736,110.10523,118.26295,258.3082,255.72571,190.70131,160.69235,246.33191,177.86047,219.18202,182.20575,190.46948,407.24664,326.4453,580.62354,285.75748,220.50552,135.9561,250.14328,115.97262,55.669525,267.70114,61.60294,126.14229,56.84748,46.44849,278.9537,59.66907,184.3801,367.06738,709.9647,119.657455,487.5226,96.33713,87.840866,279.76773,118.80782,4680.39,102.308136,89.77318,140.30786,247.2243,247.19759,379.01593,150.6914,141.0878,341.75674,157.61685,292.75125,173.08658,92.945145,67.56618,541.7762,43.007973,111.552475,86.15972,408.07266,221.8071,257.96088,192.99046,140.11063,126.733154,111.04941,436.6062,160.3422,212.40593,370.76825,154.74338,309.85925,381.2438,135.25461,154.72719,127.21684,131.72826,292.33392,205.4527,323.9319,302.64984,56.527237,256.88666,350.7983,541.4706,267.58896,17.357466,349.14407,301.31027,366.76892,5466.3057
HLA-C,164.19583,54.325832,79.85611,66.39499,274.0429,111.59943,77.76615,125.96058,71.65428,176.62875,179.81682,125.9089,57.273994,103.36559,50.276833,352.7191,180.03796,459.3678,118.91548,39.95422,65.32008,96.10847,162.94287,101.19615,119.31619,222.25659,97.39857,156.8449,142.69331,59.846756,199.46495,326.09335,182.29996,187.27838,180.66447,110.2205,177.99084,166.25975,51.306396,97.69227,41.588375,51.127884,49.907806,84.33603,166.82518,109.82322,81.239,149.56792,264.97247,523.7334,109.90452,55.03945,50.632812,120.047356,50.46899,562.1929,45.166912,74.76015,78.298096,114.781494,132.44687,169.72345,64.09944,65.95869,188.79791,230.18651,141.54639,68.77748,48.94977,62.78659,334.5532,23.935217,64.789825,74.97148,187.35576,93.03999,84.21687,80.651474,89.258,85.5296,56.037315,181.682,136.02853,110.38851,245.65614,92.221176,174.2905,124.71978,71.29838,93.21805,193.7481,72.242516,131.86212,100.31407,145.14253,87.67181,65.06037,69.21614,174.27356,211.19763,157.29062,46.40865,135.78906,108.75757,145.12202,2400.2048
TAL2,8.561825,4.791647,6.56491,3.7943215,16.007486,7.3184395,2.4498432,9.697956,4.4972773,8.597115,8.828781,7.8052583,6.470903,11.705485,5.0171337,5.788521,3.9547334,11.836863,5.9917517,2.7272882,3.3137743,6.233156,13.806692,7.3306036,4.9680843,11.838508,3.7144213,9.022252,11.987737,3.3771057,14.332962,10.142086,7.674258,8.747246,17.401558,13.439298,9.595055,4.6510015,0.92036915,7.5948925,2.5775514,4.132122,3.8424032,6.5554495,8.106698,9.613071,7.0665617,7.5013103,6.253772,3.965834,6.9772735,5.1210494,3.7427306,11.689805,4.4504023,21.682598,4.2441864,4.9324803,3.8829947,8.901312,7.1103253,10.522466,5.2586045,4.8754673,11.550973,7.0301785,11.767473,5.539311,1.8290365,6.592538,10.964704,0.64787465,4.9285245,1.802711,18.014359,7.7429676,8.222665,3.561789,72.052086,4.5055494,2.1747918,6.67234,81.12603,13.63343,11.805859,8.001863,31.634373,9.620607,2.4471014,4.0160055,4.4786835,5.317579,10.893219,9.354232,6.089255,4.5935345,5.154634,5.4233527,8.116636,13.6250515,15.543509,0.67961043,6.6694818,8.588285,13.710253,134.32603
SHISA8,7.494172,9.655638,19.207293,7.290335,39.82054,21.526363,13.12093,7.627743,5.7600875,38.137726,21.348827,26.27035,10.746786,13.585778,5.981506,8.585989,13.219917,32.068634,14.575437,5.933237,12.021439,12.124968,21.469145,12.745204,9.766191,103.93311,16.113256,10.227994,24.934336,12.657206,33.971268,58.935646,17.728666,15.593693,19.462345,8.293128,25.568506,19.936903,2.7926207,11.165024,4.402092,9.059623,3.5566216,4.3540635,26.255306,7.317163,12.679812,55.94163,18.918976,4.8984838,19.626196,6.009479,11.599566,27.04865,9.021651,62.63774,10.62964,6.59903,6.6469088,13.722548,21.696642,25.231562,13.325382,8.962981,17.917517,15.548047,20.502045,8.691106,4.0578837,9.951439,39.563145,1.4596931,5.81969,4.221298,40.258736,11.611236,18.890291,10.078659,6.9043536,4.552713,14.540955,28.72568,9.006361,4.922615,1397.0671,5.3693933,40.528824,12.490338,8.775477,5.2059913,4.8853164,12.153982,13.48896,60.64211,20.766697,14.869188,0.0,21.321396,24.610325,42.249615,39.523,7.3248506,11.748082,7.288912,27.600882,402.20782
TNFRSF12A,80.66294,14.96994,41.381817,36.25622,108.26203,46.355618,27.777748,33.833347,23.139046,86.86553,64.66728,52.934807,30.089092,40.47779,21.982912,58.927776,56.73947,104.21302,42.63295,28.362003,20.219286,252.75609,48.220085,51.28019,46.080574,104.3983,39.517204,69.28289,49.2825,35.692604,76.50797,97.36283,69.33552,63.87432,95.64777,76.688156,73.08766,61.636124,18.683622,44.127365,20.25693,24.809126,36.987484,36.276592,73.65247,45.374523,30.884064,82.851135,63.257298,20.582249,52.928383,39.15773,18.46021,49.85432,17.930298,160.89754,22.024837,33.72114,27.289928,47.455967,48.465805,80.38049,31.164104,25.100334,66.60799,75.98095,85.38444,55.05636,25.566397,35.89835,148.70456,16.048676,29.237293,42.61065,92.295975,33.07039,40.244774,32.021187,31.393652,56.56288,25.820553,66.59247,49.079594,54.96476,77.40932,51.31027,125.55591,84.40686,30.223045,37.447098,57.390484,38.01734,51.362785,63.853497,53.350925,50.228626,34.37841,34.49779,80.79189,96.149574,62.199432,26.640263,49.737522,45.74335,71.76779,1010.5837
GADD45A,1366.0657,455.54565,931.5585,791.3552,3073.1355,1141.0165,1124.1824,844.4476,498.65097,1778.5771,966.3445,1358.7924,740.1366,1090.7292,425.94522,661.5344,661.4667,1607.0237,819.1466,411.82874,451.01627,1695.2054,1387.4514,886.484,630.09064,1243.5575,915.1372,1248.7229,1919.1743,706.0052,1468.2947,2667.2139,1869.2502,1076.1614,1752.513,1040.4137,1819.1588,1235.9474,396.42038,804.67114,255.0885,554.94104,390.73935,677.6071,1204.9274,867.155,743.7671,1286.7748,1530.9976,1120.7998,1127.8702,480.63257,560.49426,1214.3442,493.15103,3557.5884,474.09583,694.26263,764.77673,1434.7523,892.8975,1676.1775,715.84906,736.18097,1645.629,1536.6796,1530.3795,551.24023,497.56567,403.88998,1745.4227,212.54752,765.3906,766.0394,1480.5786,790.7427,835.0934,920.9476,459.52747,922.677,634.2126,1400.7584,1253.7592,839.8811,1928.9382,868.81995,2393.2578,1132.2094,732.84125,909.94507,1078.3027,635.3576,1564.5806,1331.7998,1196.2449,1106.5292,674.08386,910.89343,1595.6316,2265.408,1401.6378,385.92776,1389.1368,1145.4244,1172.2708,23511.99
RTBDN,12.146795,13.747708,6.328333,2.867946,16.144272,6.4704294,2.8516526,3.645306,4.5289073,11.3398695,7.2427454,8.036058,4.34769,3.8568506,2.2881165,9.432025,17.982445,29.009636,6.7436905,4.813758,2.3033733,8.904049,5.634281,6.1740007,7.487382,8.006823,3.9800713,9.144835,10.677011,3.6896703,7.1880627,14.217408,7.0069313,11.352046,12.690446,7.254956,11.319995,15.403511,3.9707801,3.6309192,5.2832384,3.3464065,1.7334025,5.491078,11.602242,4.985524,4.8187447,7.939798,21.522554,2.1609333,7.899482,47.834354,4.476146,7.471182,3.0991979,35.365395,4.9438744,2.1868258,4.0816617,5.557441,5.5108843,8.127205,3.360098,5.054633,10.934569,9.559982,12.099121,7.313703,3.4743304,10.2155075,16.227642,0.91181374,2.555084,7.5032144,10.048746,4.7962556,3.8179812,3.5370631,4.631369,5.272992,4.543567,6.165024,6.367135,9.152032,8.283637,8.024327,7.358231,12.748745,2.2833166,6.245739,10.445238,5.8960357,3.9486742,6.07078,7.717955,5.0961967,5.959499,6.7112455,7.6696687,10.671262,9.637257,5.4219933,4.92226,4.1908507,5.4293385,122.13817
COLGALT2,26.773441,14.462292,42.513126,22.17454,152.70468,57.0709,70.34197,34.79218,33.453186,70.15262,77.95223,53.62789,33.650482,40.608986,24.183222,196.11798,120.9837,432.87518,71.92649,13.421092,10.983533,31.492916,58.74219,29.242176,87.37641,67.78197,40.633953,122.00195,47.430737,21.451097,71.23188,110.19098,18.705904,104.317825,66.408226,45.359634,113.82669,109.812996,10.473087,42.181225,19.329182,28.884762,11.477916,7.4875407,72.22016,14.721213,25.091122,29.15414,48.386494,20.432568,76.34596,30.003536,25.001034,49.079502,19.390543,113.651985,31.894001,49.997223,53.827953,51.196545,46.239372,79.97568,28.072279,39.37864,56.928394,51.937492,46.060974,26.600458,14.719604,28.707413,53.38395,10.684687,27.725718,34.276306,28.371376,39.503307,34.010975,38.239033,21.496387,24.160673,19.521616,90.34956,30.193926,43.461075,56.026836,32.677383,48.155804,60.113213,32.661934,32.692074,31.854223,24.085716,30.455723,49.49629,47.087894,40.949608,15.919901,30.638988,86.21216,103.893456,51.916946,13.27027,62.222206,57.626743,63.74483,1109.0874
FAM210B,370.548,216.39975,342.85257,369.25122,861.5634,360.34845,336.68802,317.62897,149.83981,577.30634,291.22894,476.11212,364.99832,504.63928,230.27126,200.42636,227.90924,585.2336,254.32076,221.56494,209.54437,624.24677,662.14935,333.18588,193.8473,343.10226,258.6985,402.58035,546.13257,248.94107,592.6784,650.2047,519.62976,338.52927,589.4032,403.38083,547.88196,365.61102,205.33974,313.40527,88.877365,197.15338,217.57568,171.30553,341.0143,237.41936,318.4212,448.69196,862.6941,276.7478,295.12946,163.1891,173.83144,447.23297,165.91808,1206.8037,146.92126,192.81445,289.98376,370.94,314.34836,469.96722,219.20029,269.0311,440.2442,452.27982,377.1404,219.83588,156.16891,142.27197,479.60052,62.529984,227.69699,397.35272,580.67444,329.43307,332.36237,320.13272,144.32391,280.4067,433.17197,410.08807,549.91437,589.40607,878.60986,314.292,473.04578,438.54446,174.73375,278.15475,400.58325,180.30093,478.51825,478.6197,388.1532,371.433,416.71362,296.5016,538.4044,880.6519,598.3339,117.065796,626.6013,291.753,468.93475,7220.374
CITED1,5.651617,1.2310096,6.559298,2.8475895,24.014093,7.702972,7.0171394,4.4166894,2.5900102,10.915716,11.774101,7.422763,3.1090498,5.873405,3.4043767,4.8143063,6.9808006,21.946424,9.291007,41.518997,0.90787643,6.7694836,6.5929685,8.934706,2.5191433,8.515391,8.467188,11.296151,11.05996,2.537177,13.592595,17.773024,6.279622,11.4975,10.628983,5.9450502,14.294848,7.171454,1.8172517,6.7428956,1.5341904,3.817225,5.063218,2.0799232,9.4111595,4.2986355,2.7151608,7.5542245,6.4682727,4.15736,8.060112,3.1671286,2.5843086,11.133338,1.6281855,21.403948,2.634297,4.6885095,5.1986227,8.140882,10.551053,14.90301,2.8535824,5.430682,10.666833,9.311254,8.365872,2.3677402,2.7864923,2.3060446,23.77972,1.3865446,5.0703473,2.4551554,5.2050657,2.7069583,5.040267,6.0787063,3.4339852,3.5147188,3.2975714,14.288634,5.768588,5.095054,12.177492,5.296982,8.743974,4.7989793,2.8563967,8.927573,5.5731287,3.363891,7.8912015,12.788736,10.761042,5.9467697,0.9826313,4.3215194,12.182705,12.643973,6.511719,2.4499006,8.236449,9.096247,6.007646,175.79358
CELA1,4.2980323,3.4852538,0.7095759,0.4771844,7.494814,2.583545,2.6897242,0.80865055,1.5278237,2.6497886,1.8731884,3.0721674,3.2121234,3.7394738,3.4970474,31.261415,17.467361,42.96306,7.858711,2.5374737,1.1912131,3.8156471,3.143812,3.7552037,1.9244807,2.6430447,2.0131571,2.8074515,1.8968662,1.5215718,4.2219634,3.6396658,2.2630246,9.9340925,3.724462,2.0116296,2.6660776,3.7282066,1.4360512,4.4710417,3.1798506,1.4259558,0.0,3.6353228,5.7106986,3.8713465,2.693681,3.7978072,2.910761,3.7102022,2.596279,1.4719305,0.98930097,1.6263427,0.46389794,5.551465,1.5205696,0.66749233,1.7439487,1.4198986,2.2030232,1.8004718,1.3305868,0.74608207,1.6557617,1.9877424,3.8031762,3.5173802,1.3684955,0.17431246,7.394364,0.66441095,1.5940956,2.7614594,7.2774334,0.5651052,2.9073913,1.6875806,2.643305,5.4191113,2.4649255,2.4677267,3.2821345,3.4915533,2.1758137,1.4157411,1.2963421,4.1195154,0.6366073,1.7437875,2.687621,1.7651271,4.8745856,2.3642704,1.5216196,2.367445,2.1485577,1.9499085,2.4587703,3.535146,3.62798,3.8659945,3.7387002,1.3448765,4.4355545,41.618855
CPEB4,135.41173,65.04549,87.62254,127.35544,234.84082,110.32661,94.36885,75.7558,61.828632,221.68764,117.36114,132.65114,95.53393,153.12018,55.778683,86.82049,84.84204,158.2101,70.44289,43.89467,41.036827,234.85995,143.34259,78.08496,60.860138,81.382645,86.99721,128.94667,331.28226,68.010056,120.8497,129.57288,147.93808,100.78844,224.1707,118.37061,175.88849,138.36063,66.21097,107.9912,28.09782,52.969067,57.446995,139.93097,174.29109,193.77533,73.67611,230.66869,211.09827,60.696186,95.34061,78.8427,78.33963,114.58409,55.333572,397.59195,49.1183,70.74556,78.26371,125.60356,76.22969,155.35776,76.977936,67.42805,135.60593,83.71237,182.9311,67.59324,37.818783,71.63081,185.965,25.800951,89.08515,68.000984,269.5464,69.98526,73.36335,75.54252,67.50548,163.8988,57.044693,136.18771,240.09094,109.841255,230.35373,147.68015,171.20251,79.28335,50.77867,124.81439,111.64281,65.369095,181.17676,143.32857,116.68119,110.40538,61.12788,91.218956,158.09726,214.99802,144.12415,52.003815,119.06286,86.54927,119.13078,1998.4762
TMEM54,1708.8049,609.2153,1464.6718,1134.4517,4000.6064,1584.968,1118.3026,1650.3329,713.9278,2420.3708,2064.2224,1942.5428,1277.3615,1808.1752,845.7576,1157.8713,1632.0219,3868.439,1480.4146,785.415,830.6106,1898.1559,2360.2805,1268.1123,949.659,1446.8967,1250.7615,1926.2275,2304.4272,1004.2585,2587.9102,3550.5317,2035.8518,2218.8518,2455.0066,1448.1073,2580.24,1887.0771,713.7998,1331.0082,436.61597,798.9113,983.0232,905.6463,2129.8428,1118.7314,1431.2644,1714.215,2843.1692,1377.4882,1696.1245,779.39954,801.62274,1713.8525,768.8575,6590.4536,691.3727,1031.264,1295.8763,1631.2502,1486.4315,2270.9678,977.3123,1022.109,2007.8221,2539.7095,2324.4937,905.68994,573.85535,608.8339,3205.2498,319.75674,1071.2532,1089.8741,2017.9636,1153.9498,1303.1544,1283.9481,835.4967,1010.636,1043.4844,2163.0928,2123.7458,1340.1294,2185.511,1280.3915,3385.0225,1882.5846,927.00745,1305.5477,1092.4423,876.54565,10901.73,1722.8076,1859.1357,1499.189,877.0198,1274.0216,2261.2498,3457.6616,2161.2466,516.6883,1326.1901,1296.6068,1695.9288,33256.45
