gene_symbols,Basal resting,Suprabasal,Hillock-like,Deuterosomal,Multiciliated (nasal),Multiciliated (non-nasal),Club (non-nasal),Club (nasal),Goblet (nasal),Goblet (bronchial),Goblet (subsegmental),AT0,pre-TB secretory,Ionocyte,Tuft,Neuroendocrine,SMG serous (nasal),SMG serous (bronchial),SMG mucous,SMG duct,AT1,AT2,AT2 proliferating,EC arterial,EC aerocyte capillary,EC general capillary,EC venous systemic,EC venous pulmonary,Lymphatic EC mature,Lymphatic EC proliferating,Lymphatic EC differentiating,Peribronchial fibroblasts,Adventitial fibroblasts,Alveolar fibroblasts,Pericytes,Subpleural fibroblasts,Myofibroblasts,Smooth muscle,Fibromyocytes,SM activated stress response,Mesothelium,Hematopoietic stem cells,B cells,Plasma cells,CD4 T cells,CD8 T cells,T cells proliferating,NK cells,DC1,DC2,Migratory DCs,Plasmacytoid DCs,Alveolar macrophages,Alveolar Mph CCL3+,Alveolar Mph MT-positive,Alveolar Mph proliferating,Monocyte-derived Mph,Interstitial Mph perivascular,Classical monocytes,Non-classical monocytes,Mast cells
IL32,0.03644961285114741,0.0698215236960888,0.04247379677297922,0.02783044123064536,0.03800353920762482,0.03641076807332211,0.040363571599242094,0.04389087663383922,0.03575171984726877,0.08301956424403152,0.010503146440082859,0.1776790029870446,0.19768805138797763,0.11536383314505133,0.05404298538427962,0.026509922070357968,0.005749753103137472,0.02179818428387447,0.024183346764545765,0.1053437010227322,0.9466274404475544,0.1168420178007615,0.19426541110552004,0.6908394595020588,1.8009264172303592,1.10850695509656,0.2582921360490554,0.3741642977491102,0.9060000830560296,1.2160240672857474,0.15048962194619742,0.5141558749606022,0.3928170363960824,0.30285680888942784,0.029567848004161103,0.411891959222833,0.16588882288432566,0.11808920836918133,0.09270100305558229,0.053391047274510814,0.06340395468634025,0.09745719440042881,0.09620186785552144,0.1899832129621505,2.1904893017176206,2.207599484819446,2.5376535280370955,0.9709218833980665,0.09011418164336017,0.141602488276249,1.174426653096862,0.065030451922228,0.029529511074164325,0.05105200738858884,0.049028745814798214,0.04558041822444322,0.05985596097954086,0.03599277054098404,0.1117569317032127,0.09373323236428584,0.1587182061827435
MED24,0.0573777367991329,0.14398782461938464,0.24237198716529862,0.15776048307172055,0.3185857569719661,0.16551230821876758,0.20751591839411102,0.14739764287647164,0.21370183764970876,0.5001029549162326,0.14298008717728597,0.1730316534355757,0.2958346476255563,0.1381777783710742,0.12729107219799385,0.1842601450690923,0.011676182059038838,0.02890535981572181,0.09711543571761531,0.41328759962871264,0.08089423336060675,0.16709712518530673,0.148555618946624,0.1918466722226412,0.3129983136429812,0.23674031340779275,0.08108752433424284,0.16546355307925145,0.06325746729171403,0.0796336506739723,0.06108781582005077,0.03797291307372148,0.05512605477697168,0.05756004387469538,0.07277893887193453,0.06130486548490192,0.061590135763503716,0.051162002226815516,0.024447169810863586,0.05657846610856992,0.05073214745491221,0.06467270893725831,0.03384918107789861,0.04618427126068067,0.037689700877981326,0.04140161508406526,0.07835814239851663,0.05905652531082678,0.05959328013101596,0.050268715732977275,0.046829713362356175,0.05089992165436825,0.05637518684123893,0.08205986855466121,0.05690015733955971,0.0776090488090585,0.053106903740140744,0.07489055144534996,0.04069416866541541,0.04802334803251592,0.04031522841266469
TRAF3IP3,0.0037386989883459137,0.007352725766593077,0.0024084608987618487,0.0013768112134302322,0.001685081437681566,0.003294742735088487,0.002181288678356828,0.0008191622336557804,0.0016632419738988077,0.0036901805403903904,0.0,0.007871119444851785,0.00470761637491552,0.0010944509356724304,0.0,0.004850196493728924,0.0,0.005219798620418844,0.002658403765087412,0.00577351826064009,0.0031712232062230117,0.0030678476677990264,0.00241253541617398,0.004631236629023304,0.003535351277947851,0.002139114226115536,0.0046276992573473785,0.0027991622662046256,0.007680114406632926,0.0,0.0005935988754790909,0.008950690255807508,0.004751069872279414,0.005583436342003898,0.0015663046118298827,0.00897009324518116,0.002638006524369679,0.007388811099410081,0.0,0.002330411828748028,0.012875062978670908,0.15493511466953888,0.3030987856340802,0.23365090894385984,0.4982017830147194,0.4625904163256846,0.5594315064208029,0.583385644611656,0.03929666793104288,0.11312641606469678,0.08553088826311489,0.12438237047525595,0.005211561520433763,0.004202099820469773,0.0044508985227784586,0.008705488194821009,0.021694798828120185,0.045511287126783435,0.13730476884844717,0.21481731579374796,0.2639393662185974
SEMA3G,0.0010762306596285916,0.0014992313517094436,0.0008622918656235812,0.000968888405107517,0.0,0.0006274697676044335,0.0005696705678730281,0.00017038515660352692,0.00034284372807712686,0.005613181916603341,0.0,0.0006804780906395948,0.0009132857533603151,0.0009723169018557207,0.0009638577849033887,0.0,0.01599543848364279,0.02486846234528574,0.008105596220503938,0.0006935501217438154,0.0010441826303713652,0.001086600865659186,0.001468176486319095,0.40922650926778953,0.0988143899117109,0.2634487225035617,0.009023104175643917,0.01451388278465598,0.00441784840190628,0.0,0.0,0.0021825751470705805,0.0014981586562275021,0.002035960850157178,0.0002953949742042882,0.0,0.0,0.009176380832427486,0.0,0.0025396852642121976,0.001285987314639582,0.0,0.0006455218382518658,0.0016657888481684368,0.0020950542629382036,0.0007097536437298322,0.003935757154470598,0.001321581859495254,0.0,0.00015852546468087949,0.0,0.0022496460531606496,0.002901162774644215,0.0013917676106934922,0.0,0.0026967925558969816,0.0007228422505174074,0.0014929916478976081,0.00183363685104965,0.0015215284130511342,0.0010648857921623843
STAB1,0.0015633718840663753,0.0022636620262881536,0.0020925694404457075,0.0,0.00013643670651598998,0.0014477460534156501,0.002092019291391233,0.0005777420187775125,0.000766768794322082,0.003766180803126954,0.001155762676531387,0.0029186368251578874,0.003982094186235147,0.00031386120871379307,0.0006574662388429687,0.0007102337452385784,0.000797212565355748,0.0,0.0,0.002012349275697098,0.0058429283059322195,0.005035145912040197,0.004323457281533987,0.0747413722581692,0.027360501033134078,0.05342597426245512,0.1228856775630161,0.2274746459530844,0.12821787892576608,0.028377988760865645,0.19085441541267317,0.0007461811051103856,0.007306740266318375,0.0027988715487552154,0.001973240598990922,0.009573020160245443,0.0010842588770498816,0.0033277973513679234,0.003406870898711799,0.0029306976483733176,0.01784584762408458,0.0,0.01698139049042472,0.012076118002481824,0.004682817515521915,0.0052157104375076275,0.0,0.005650210574516594,0.01938510644304845,0.21980423255794268,0.004720584451656107,0.0,0.017005052081901274,0.0075172617390786315,0.029624273189916044,0.011480727557800944,0.24713759335987445,1.0001184641700984,0.43922031047565796,0.2877180336465417,0.08529281064258946
LRRC23,0.03498673017817533,0.04782836279497556,0.03569273840139481,0.8419380196259666,1.2587934071370734,1.05566877012732,0.019560445199440207,0.049950183757957,0.10558263369795802,0.09242352087110409,0.03841986873266657,0.1076012263284544,0.06258367465112531,0.06238444314899886,0.03804883356659125,0.052273587654578055,0.014934120564182016,0.016287866915051546,0.019599898469470394,0.050181578363744546,0.09159937576557949,0.19287408081841148,0.13879044547933692,0.03378565589688721,0.04220292321798019,0.02119019696707478,0.034832528045876957,0.036122977479438115,0.04475772769710781,0.027025148574649705,0.03646271587401178,0.04514486055500553,0.0626157771630618,0.06264733669694167,0.0390501196059032,0.0776268430790184,0.0635529577978773,0.04145796358032665,0.011571303100034137,0.10778463008750643,0.0877968144531427,0.08842754502613648,0.03990208243004498,0.05390049413527875,0.03927930477149228,0.04212083436745165,0.052197250174295766,0.026359835124247263,0.03848593664401703,0.05249866203679243,0.044077822420789406,0.05899849368678351,0.056554479102819036,0.07776361389295604,0.05898583502677063,0.0836665504067822,0.04676525481455048,0.03883485855291454,0.03926792954636785,0.04218710130050786,0.06978753893588442
FYN,0.004684036279335113,0.00582659555906311,0.004047598580965559,0.02108713086537646,0.014320716347828933,0.01953702418382497,0.004004216800770197,0.0051290129561426,0.010091052852630029,0.012704432439528271,0.005974875482469977,0.011983101616835093,0.010199502572560125,0.019893995380026265,0.0025739800706734146,0.08336647595594303,0.0017208891502091853,0.003511210807797834,0.003633403780067981,0.007642960051600257,0.00530237337611962,0.006951038551212174,0.005348628858720081,0.2833392278552976,0.20278459391930395,0.3614622066965492,0.16373485938897256,0.2330202874281633,0.09225499464149306,0.11241604992223235,0.20443198949595892,0.08268780070021971,0.32184831914574724,0.06297134156172104,0.19355738690807286,0.19690732970228808,0.03178825787072997,0.028386862721956962,0.0073698977710692296,0.04118267545477696,0.11809268155263992,0.06708432154361761,0.06132512526871158,0.04107977087318391,0.48008727610345253,0.5845318249082969,0.5522010829061331,0.6030210830580616,0.24507287102885855,0.10958146128770448,0.1075420616096924,0.06135410413526001,0.026549573259539522,0.026036985853447502,0.02686857711628374,0.0665684019309241,0.050227063192609396,0.0538942172642769,0.16829282852016422,0.18244080318842137,0.15754567197102065
PLAUR,0.059845203892443584,0.23692565985298586,0.21426836894879944,0.03172876804199267,0.019561184259023562,0.03539453287101364,0.066916162278281,0.044529184351307524,0.08391638431430928,0.18759895238789634,0.030573729173990608,0.04524656936579949,0.11322430580900225,0.044768173876037105,0.07749901995389921,0.024223058132445456,0.10233912599077914,0.026024515200563536,0.0812924003993168,0.1836164673780486,0.09261880904898614,0.07965232887595808,0.12163927432979622,0.18823835127844576,0.1841511975499427,0.19168101314281846,0.15571339039979226,0.19359800404262273,0.09286121196753694,0.026781303842481067,0.0712461010081061,0.14438528064717143,0.3699019431184508,0.3036730766404972,0.07584789740067406,0.5524637885816114,0.15498273622559236,0.08448990208186072,0.032194070794711406,0.14520085923677498,0.3499324083677696,0.1515206706815504,0.08366903415606522,0.15214992469498867,0.08546381207033552,0.05686894064546446,0.03470253658535583,0.054948045300000185,0.9587852084281648,1.292468878959488,0.3041483610165292,0.5003995929536005,1.0051070923023124,1.652745204742941,0.8041906473018704,0.8880485269740144,1.6718980175527787,1.3862686769980976,1.922123327494622,1.5245445543732803,0.7585838086070495
DCN,0.09836690191929952,0.06239847278901567,0.018883984864009384,0.009751151918135182,0.0003398950542492087,0.014527688712444638,0.00973066307613427,0.0005216856057743427,0.0017626198538811134,0.014443108103232767,0.0,0.020007352303387568,0.03736193934636669,0.010774758197525871,0.005074521450959454,0.0032087729140396586,0.0024722521888953675,0.00354726454001548,0.004071592878701519,0.00649754840788844,0.04830026634975647,0.03198440922325592,0.03627773909760384,0.027980871190638003,0.01495296477366635,0.03063874372167829,0.03360855741492055,0.03986951466523603,0.06908007171197092,0.13886272612693634,0.4690651138012972,3.8963809564182976,4.280596716470475,3.336233409003599,1.7479180014792126,3.161915874924948,2.847770800852935,1.0443839190788555,0.4171691104720392,0.7992107983849309,0.8165607485413704,0.04886465591588425,0.052521275869687585,0.06391579941978748,0.04747484685089025,0.05035676285800596,0.02466730074022026,0.04231009451845888,0.06643061864264858,0.05679178363218172,0.05991473727591632,0.005015061761845518,0.0447150592652427,0.027392329174008325,0.010729753941425935,0.03523606912346216,0.04655707781295475,0.05557870208259431,0.060229577738541415,0.03433781141874704,0.05906656677170517
ZBTB32,4.5806411869121824e-05,0.0001215944811395649,0.00042676768935346314,0.0,0.0003131732166847316,0.00022863436732324663,0.0,9.26107374907528e-05,0.00021002738417080603,0.0,0.0,0.0,0.000355329534113182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003274754714941125,0.00017464835039652187,0.0,0.0,0.00024252649485695312,0.0002110321138275852,0.0004053123876524452,0.0004971364891264353,0.0,0.0,0.0013294286187811506,0.0,0.00014480457736349456,0.0013983145785574059,0.0003797321536439405,0.0,0.0,0.0002910247172963449,0.0,0.0,0.0,0.0,0.06255435597139754,0.03864462461467795,0.010150139860550113,0.012318588380419507,0.06482868287843184,0.0010880152832280637,0.0,0.001016732274691407,0.0,0.0,0.00027201899499585866,0.00031370225913152615,0.0,0.0011056763029004847,0.0005970163433228016,0.0,0.0005369996701065344,0.00037487378175486165,0.10530628805416173
TYROBP,0.008753155226952804,0.01552793600836489,0.010880428305395807,0.01999461683151786,0.008310305819359211,0.038913303905229346,0.030213240053354073,0.005203429767936748,0.009374479423758221,0.041124452762360375,0.021003618197125682,0.13722775548845986,0.13235956174318525,0.012638708934712917,0.006739317446122933,0.03483033278949145,0.0,0.01505905838185932,0.0018684482495402773,0.010288549161476857,0.13287101416320546,0.16501711990397044,0.1332166070802351,0.16581920658532398,0.17098215164604957,0.19833570737253425,0.06637698690570709,0.2524653352548461,0.2044075360945771,0.24801979660562948,0.05661102384269247,0.03175965397045307,0.13040512268750623,0.13258658112756566,0.1327286949063931,0.2688549737309064,0.12066715304343902,0.1754727918699725,0.023673584462012624,0.04087939526658211,0.34646831982798354,0.3658443470362821,0.13687670633756946,0.34126639047163265,0.1241605252017415,0.35481142381406783,0.18537566203670422,2.0765708714069357,0.9818889586661397,2.8279851259775532,2.5477046734857094,1.846316984772845,3.3323293058511267,3.4898756968462368,3.1320416426504707,2.704327792458557,3.0780837280969515,2.816884249418716,3.185456753530746,3.0916875691119103,1.641424864115593
CD22,0.0008991825850434053,0.0005762856573403294,9.180552969328821e-05,0.0,0.0,0.0008373959404792776,0.001664130049691288,0.00037857214480090047,0.00030107966531414996,0.00029357661628192153,0.001924792509289556,0.001043142552536429,0.0012193584186739864,0.0,0.0,0.0,0.0,0.0009655179653814899,0.007196664090618137,0.00048440324020402535,0.006204790150870823,0.0011865634405412264,0.0012263063208832411,0.008824561020380274,0.04654115209672988,0.011292170085734037,0.008496331358425466,0.0034031730204005417,0.00109277952655892,0.0,0.0015576373731969746,0.0,0.0014261356771678626,0.0015491924969715564,0.001045465300704946,0.000977898014471422,0.010709384226249409,0.0018734084355815999,0.0,0.0018008786468369966,0.0,0.009609279875434935,0.4091298512191181,0.00430139934431264,0.0012707324266557432,0.0020235613493307034,0.0009673677076022921,0.0011479160598724897,0.01474331947413194,0.023059622735740182,0.013479164909147337,0.0,0.03293781925720821,0.019085229007635256,0.03817804051146154,0.058069574921784974,0.03696644313982509,0.00976947225108112,0.028025668941348357,0.02620854337254845,0.23248043662629922
SEMA3B,0.008059529190328991,0.016337606606124714,0.010259138755430048,0.006952677137601984,0.009436352640528287,0.013834370753383625,0.016524915492828328,0.008293725364050031,0.01712252046715729,0.06209291060390258,0.03148306028180759,0.20627077954880918,0.09680175935245677,0.009523409602821059,0.01996882995130321,0.012620376564871737,0.0,0.009853116519747084,0.026063939131198637,0.05835934252866106,0.8218484854134877,0.03809244885531013,0.07964609141754972,0.047689369105409656,0.03252368023908988,0.04729866589720014,0.013905687911593969,0.02181371404859737,0.025989489837962124,0.0,0.03426292275780962,0.12687771793064626,0.17318365400920327,0.2135611011101025,0.010225699442274926,0.13663012213278722,0.12515474624236753,0.07027442606228189,0.08144201731731551,0.10838906922613022,0.3680920600078257,0.00647339537209537,0.0038208900436719315,0.005501225775977378,0.0021782962533703205,0.00219651819419281,0.0,0.0016587821081423292,0.008151487303429175,0.005833492151210207,0.015280174810486288,0.0,0.006536416639351743,0.00384635424657146,0.006541057829094434,0.0058768698480898525,0.0042521825287394075,0.006819251858801571,0.006549036827913554,0.004097454947363493,0.002641360246835935
LTF,0.031081038369416076,0.14241419844792905,0.012118000744790613,0.03374739079634735,0.0026352952210005037,0.036953850131118515,0.46146011221818317,0.016008594221011214,0.01280608290986262,0.4231080561793168,1.519728278284926,0.022769030657072243,0.8801919638991661,0.023345151867131597,0.010519395802195644,0.04128962042819016,4.8549973403862845,5.400351347721616,0.15469015330972008,2.1692968133386135,0.0025271576107349005,0.02341501471694307,0.008406862772448589,0.015970507764777486,0.02193490884067095,0.012017159899444985,0.028548521628992612,0.06593569948145822,0.02179508966264275,0.0,0.017400212316297504,0.023189459339394137,0.004746507085253504,0.0031710034556520867,0.001270494753490214,0.00959061445913949,0.0017457136464927932,0.007586149219040631,0.0,0.0014608655582729552,0.04628027098432078,0.0,0.009286033138355812,0.015587683507789114,0.01609927866431137,0.014123503186372158,0.018850048574130727,0.0034848470098157364,0.011101952261978623,0.01676412937081638,0.006770478165695628,0.013429336374919828,0.002604196197609351,0.005194316384871529,0.0,0.0016714162248504688,0.001656638929796549,0.002023994773207658,0.008790306620718705,0.004102877988511949,0.008250347650298709
