gene_symbols,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
LAPTM5,661.8022,259.08533,428.13196,433.9184,1350.0792,559.9656,509.6159,461.63757,332.47348,856.4579,673.75214,646.848,374.93378,516.3566,244.27855,979.3119,622.11194,1894.2478,464.2376,243.91617,228.49835,741.80835,827.50604,459.63977,342.54672,542.64014,433.56796,727.7219,780.11456,315.42322,844.9605,1253.5466,755.51764,679.2815,871.5395,486.67456,808.5021,759.82025,228.73868,431.17953,189.20235,303.04132,247.05273,344.77884,770.75354,436.9804,427.10822,627.1395,804.56287,419.23224,505.7405,285.42194,288.4622,593.00635,264.3159,1891.3931,231.06589,379.49185,412.5132,573.47156,505.48346,786.4796,334.9694,343.63995,736.30475,831.3985,754.6744,322.30554,254.84714,203.12,1179.5991,135.142,408.3929,364.9403,708.97034,424.63245,410.37817,413.74338,292.24695,372.07217,333.36496,703.8831,587.22064,531.49524,1062.9497,467.68314,1031.8677,565.55493,276.71246,460.43185,866.67395,353.54825,691.5323,746.7249,622.6413,478.98285,413.26227,403.38635,774.7067,1224.1102,645.0689,212.52077,686.54803,453.18045,591.3469,11271.535
MARCKSL1,746.4186,314.76038,540.2324,483.56076,1553.0682,603.1819,525.5664,540.9984,335.5087,971.41425,727.08307,757.00134,419.81482,616.5675,265.53244,1083.5234,589.4589,1869.5468,522.2831,318.69925,255.67075,953.47455,802.2314,529.3463,502.00687,773.4444,479.59164,849.798,964.01013,384.36252,1024.5532,1414.5002,1483.559,732.00726,1051.0629,616.77075,964.89044,857.3096,285.1061,548.54553,167.28201,357.19247,323.17493,450.67017,913.49304,537.5703,491.59253,754.24365,971.59314,779.6617,649.2248,366.00293,316.04224,724.51544,350.27335,2146.4888,239.03937,571.04663,473.99988,653.42725,591.94366,903.2241,427.1116,400.71725,914.57434,980.8426,897.1315,396.45184,265.9976,246.28897,1290.6702,173.52554,441.11887,403.14774,775.1511,521.2814,484.231,426.51038,337.78082,472.92148,386.75262,836.4657,571.0647,641.4672,1101.8724,586.85986,1129.5137,648.07965,330.91504,593.88525,795.63477,459.03534,770.652,808.10077,632.6182,560.0882,408.5245,427.7781,908.5358,1368.407,929.2025,351.6879,777.6339,520.1741,646.4494,12898.566
BSDC1,283.72052,121.52603,217.75851,199.5847,631.43866,249.06946,237.14534,212.68996,148.02643,393.71817,316.95758,315.57523,174.22119,250.18965,107.0655,318.3266,249.85992,694.7769,205.26743,119.801476,113.80451,318.83365,367.9761,204.86339,157.95923,268.49692,194.59155,345.09653,350.04218,144.35597,409.38867,561.46277,355.8198,283.6734,412.40594,237.36467,392.44592,342.56693,93.932205,217.15167,70.20618,149.82889,137.97867,152.52078,377.88297,199.7128,200.46317,292.07593,353.77155,269.70026,257.22452,140.68091,128.18546,277.18427,122.44786,834.24286,99.95544,182.23796,182.20389,264.48627,216.8176,358.70016,166.50542,171.78534,347.9511,382.599,358.52667,134.60457,105.24574,117.41281,497.17804,50.567432,180.6444,148.1349,316.56705,211.83458,197.68561,198.88002,124.27434,170.08672,156.93605,340.95566,244.42877,250.36832,471.31934,232.7851,427.47354,262.84293,120.423996,231.73592,358.319,149.42143,321.6301,324.35956,263.64114,218.4083,137.64857,186.30966,374.73044,573.42163,325.76282,94.08317,317.7646,213.18214,272.8146,5229.1787
TMEM54,1006.22266,410.0364,721.5443,598.6828,2154.7598,846.51917,772.2422,707.1919,436.3603,1293.2297,1037.0552,1003.88574,572.27203,761.7223,357.46826,946.743,817.1017,2270.5752,718.7393,389.28946,401.62286,1029.6042,1136.7446,620.3278,527.4691,853.401,646.14417,1123.932,1162.9774,473.49686,1373.1753,2065.708,1244.34,989.1352,1297.6959,733.87366,1333.1406,1153.1378,327.97342,736.30255,189.19376,491.10864,382.92853,509.43774,1302.1201,739.3629,719.14056,876.7833,1282.0422,707.73975,941.0465,472.86008,443.2622,925.86566,403.37003,2864.4524,312.79984,654.4884,667.17224,866.47186,776.01416,1225.4406,521.6293,534.6235,1133.1685,1294.4244,1222.2018,483.93893,342.43692,295.2611,1694.3959,174.67888,622.3281,561.7601,1040.9338,655.629,652.97705,642.20715,494.36533,591.19025,495.54855,1182.361,881.2272,774.81793,1621.5505,762.9413,1548.4797,922.668,435.69113,737.21606,1169.9846,537.84863,6411.5786,1146.4551,872.3413,769.5219,403.8813,599.8921,1238.625,1902.9391,1062.8567,329.7631,1133.9712,713.5059,908.4629,17476.777
PSMB2,419.14423,196.76614,310.79782,266.8106,990.53894,393.60898,350.34293,309.3156,218.80084,602.7701,474.44125,447.65472,256.48965,394.09357,161.27803,498.25482,351.8527,1011.891,317.22537,154.93697,164.73851,527.9968,508.7393,303.5067,238.18037,389.22464,318.79028,482.38724,557.22577,207.15765,649.73865,790.323,563.2139,399.59235,622.72345,366.45203,605.33636,478.91016,156.91489,319.4204,81.92113,205.512,185.71233,246.6934,519.38745,290.44147,289.7129,415.71133,551.54694,345.36096,368.92358,199.47638,178.01869,418.2646,188.84055,1499.5919,162.76323,267.09805,277.46307,425.3643,451.89944,643.3145,268.50797,256.44504,587.9523,538.3393,529.7884,213.55688,148.52365,116.43238,803.79596,87.09308,239.5814,248.66827,506.40146,312.43552,263.7943,257.58344,217.14273,269.0118,217.10707,501.03003,380.5848,393.1582,668.4299,324.90457,600.64105,346.31464,223.11296,357.41287,514.5668,249.30812,447.80933,474.59848,422.0568,338.4026,225.48253,259.3362,549.75,829.5115,455.68143,158.14275,502.13135,334.7438,416.09903,8254.894
CLSPN,951.81665,356.26688,704.4029,589.738,1992.7289,744.59515,745.40106,643.764,439.62622,1249.5378,998.50684,944.25555,551.52606,782.15955,319.4751,978.8269,807.31866,2240.7668,649.9962,368.69214,344.02786,1094.9327,1060.973,638.0055,499.17288,956.2215,606.37964,1080.4519,1029.3989,473.1425,1239.7599,1744.3666,1111.6836,917.842,1383.3904,758.40216,1318.12,1056.6461,337.23035,708.18024,218.09563,480.7072,384.56607,530.08704,1216.9575,658.4979,650.45184,983.5304,1226.8704,618.8457,808.3098,420.03473,388.84595,870.2895,412.33652,2796.6438,327.1973,573.9746,596.59717,842.1865,730.30493,1196.619,537.8694,563.8623,1083.5566,1110.5889,1157.4357,455.05313,311.4934,294.68002,1657.549,158.97108,553.6657,439.23807,1064.352,669.10126,602.3447,587.7342,422.5252,598.36707,458.00354,1096.0211,809.703,769.6829,1436.0371,675.2145,1340.7032,814.7697,410.96146,736.0193,1041.6754,486.6355,946.54346,989.3688,874.5658,734.9964,445.06494,555.60645,1191.1516,1705.8448,990.9956,337.86737,1018.22314,658.8917,830.6756,16520.07
MAP7D1,1132.2959,468.07034,845.491,686.26105,2668.0535,1036.9995,944.1247,877.59,543.4067,1601.2079,1282.6821,1226.5288,674.80286,982.5351,383.91382,1219.6537,939.7007,2629.9102,886.397,427.26788,425.20102,1316.6661,1460.6356,801.27014,594.567,1027.6804,765.59235,1347.0875,1482.5675,620.4461,1614.1918,2519.604,1456.7173,1187.6064,1577.1716,895.01105,1574.9929,1289.1213,408.99594,852.2604,242.8454,599.5002,402.36127,607.1607,1511.8143,833.481,817.63275,1122.6581,1403.1177,841.89734,1051.3663,577.7273,512.0037,1162.8094,497.72003,3556.7617,446.08203,809.2548,801.7591,1100.3185,993.48254,1495.1256,658.3513,650.72797,3764.9612,1654.0,1415.7185,532.08203,475.74664,366.39322,2025.7651,217.54344,749.3015,531.744,1283.2686,803.98755,761.2843,786.00995,544.6655,756.77527,583.9652,1426.1805,1002.56824,922.77484,1963.4594,911.9862,1782.1073,1007.4108,562.48724,899.54474,1289.255,595.81665,1215.7234,1245.8024,1066.3779,960.05817,432.328,768.5599,1478.8075,2274.465,1268.0686,328.77325,1264.2413,896.50464,1099.0302,21713.293
CSF3R,170.69795,58.75332,93.16107,78.285385,277.27057,95.773315,95.52072,80.18945,70.93477,170.38206,158.89133,143.37085,71.912926,107.58652,50.089542,911.60565,371.02167,1125.2988,184.12888,130.46202,32.35236,173.02315,161.062,98.89569,122.62685,130.93643,77.95585,189.40742,154.16989,69.20247,189.41019,285.5587,157.30667,241.06581,165.02687,111.158066,167.64297,147.14551,44.270035,111.15461,57.241405,68.4,44.036255,64.37055,169.93335,90.00636,100.66617,169.14273,199.186,79.805595,117.47066,126.84886,63.3578,140.65887,47.4185,357.17813,51.274532,81.872734,78.64999,128.92244,97.34918,165.21533,75.93227,69.971115,128.63487,181.45177,138.27951,79.69066,43.725803,33.487076,416.03635,35.004665,82.48221,59.84498,187.66591,100.15949,115.35853,69.78458,51.059666,72.71975,56.10486,169.20195,108.41868,112.824585,162.89973,237.30716,174.75374,123.98044,47.731846,94.67563,359.61197,81.943504,147.90057,154.51506,128.32611,97.67128,113.16555,86.67812,152.40958,238.751,129.42789,55.78911,155.17313,68.66093,124.104065,2315.5896
CDCA8,340.58383,131.77934,240.21284,218.5048,789.7385,276.92575,267.65918,251.2095,167.96867,490.43256,391.29056,378.14398,195.39429,305.69577,116.7604,354.73584,297.09122,805.87823,270.96005,126.0883,114.60196,390.8879,437.63406,270.6282,161.10883,344.24637,221.96564,389.8259,449.5927,174.3875,503.4133,691.9727,440.02338,369.77234,489.08914,272.8355,482.1266,401.13934,110.03209,249.39081,60.481262,186.875,127.32588,186.35019,439.4342,247.92395,233.1148,331.45972,410.631,212.6056,302.71185,160.46239,145.33344,347.6808,138.3589,1079.8527,108.969025,229.43796,217.52498,322.31,285.26,468.30286,197.63927,212.92357,418.83826,477.40552,450.43378,179.18318,141.25728,109.37998,625.7135,77.39869,217.87427,191.07039,400.35498,261.001,205.72615,228.97746,155.99026,212.19894,172.56978,417.52765,286.003,286.43918,541.76154,263.86472,575.25464,310.139,168.38846,270.8503,369.36096,192.33478,361.38132,347.76456,318.30142,281.23196,144.61967,210.71497,431.82928,658.814,398.156,111.04379,376.29846,275.44333,332.30728,6427.007
CAP1,425.31097,188.47621,339.65155,302.28348,959.2091,372.23322,357.73395,338.38815,233.42648,622.63226,498.59012,472.1568,254.58667,362.6079,162.86404,576.60913,409.5019,1097.3588,337.7926,178.44897,172.76184,547.11584,571.45715,319.75516,247.50818,391.55978,334.79324,560.55255,573.9277,231.82748,599.34436,967.50464,575.11176,440.25378,660.2231,376.9812,590.7168,558.7936,154.75694,337.41403,109.04469,252.305,197.618,258.9743,579.8525,318.72702,320.2071,491.9615,571.7108,310.53583,382.86102,219.36612,205.06265,453.97214,200.13957,1289.3297,163.64536,290.84265,281.96924,413.37082,346.42993,558.9114,275.00266,255.50043,520.5133,668.5896,586.9895,226.92268,172.8781,142.95581,822.8415,93.49903,273.8519,230.25925,497.4699,336.3685,301.49283,290.50488,212.9364,268.1892,245.92697,524.50696,366.63263,366.0382,770.5868,351.9482,683.95087,402.34125,209.41107,332.87766,527.55884,258.53687,491.6882,484.73196,401.6715,346.17664,210.31099,280.36545,604.5928,889.6793,488.44006,153.40901,491.34827,333.85217,412.6009,8229.262
COL9A2,27.564634,11.842083,14.15372,16.34997,51.96463,20.734503,18.146725,16.101416,15.989029,31.355469,28.425758,27.84062,18.534637,19.54684,7.795065,131.88947,47.634697,132.86642,20.88615,10.0195055,6.3691998,25.3512,17.659931,14.930729,13.498467,26.647015,15.752392,30.548609,19.038534,12.521188,35.380936,50.702366,29.160553,28.293476,31.400919,19.84684,32.539154,26.19311,6.8289037,19.015627,5.148367,8.1465645,8.066118,21.126263,32.047337,21.435287,23.993797,25.754175,52.638798,13.155514,27.550703,6.976024,12.946671,24.690323,7.782213,64.057915,8.761249,12.664553,12.983252,20.988327,21.355404,32.116318,16.25298,10.868396,22.149586,25.500483,20.70878,11.761924,7.239253,8.331584,66.215164,2.6342306,11.605649,15.52186,19.502392,19.859476,17.043211,9.7134,8.097087,16.434359,10.435981,30.468872,18.564396,30.275047,25.101511,23.784828,31.138279,23.942635,8.53116,20.990557,63.809013,12.818039,24.50982,26.441605,21.89432,13.961794,22.59514,16.48029,29.523056,40.116673,19.40961,11.297129,24.788702,14.266028,24.137142,392.17395
CITED4,18.127111,3.9917693,12.274909,19.596792,36.337337,14.341476,12.545385,14.3426895,9.242622,29.142962,18.55693,17.590017,9.4263115,15.32195,8.318274,15.579452,8.315584,31.70274,9.4426365,4.963437,4.9647493,34.338264,34.604996,11.365234,7.76266,11.180166,9.336295,19.53894,47.44347,8.311198,22.339588,28.588005,21.787134,14.415367,31.621468,15.508685,23.065353,20.09671,6.5589485,14.851999,2.7515383,8.622254,8.420455,9.396904,18.356499,10.737562,13.792567,20.62418,45.960888,8.3225765,15.939801,7.57111,11.01661,14.67361,5.397722,57.37226,5.454723,9.248094,11.5012665,15.654707,11.132437,20.605423,10.960522,11.910839,16.327297,17.230312,19.898024,4.662915,4.7679343,4.8250957,33.06436,2.8740726,8.533535,13.294001,21.212479,21.962738,12.222288,14.510244,8.906725,12.259275,11.039249,20.610928,19.676052,14.424463,22.984453,18.813307,19.511553,14.924151,7.021702,11.188928,16.8889,7.199632,13.110031,15.669664,14.072611,12.2917,8.395888,10.880858,20.186588,34.7523,16.676071,7.1999755,18.053635,11.998654,13.844294,310.6744
SLC2A1-AS1,45.263863,29.85831,20.126122,27.356646,60.387516,23.8736,26.777796,28.075584,18.414263,43.807213,29.280079,35.431786,25.623938,36.378716,18.480244,22.395107,24.555817,57.891113,22.90561,18.402674,10.893363,59.040157,41.854153,19.656773,19.889446,34.92495,17.606342,33.740353,65.751114,19.411963,39.749184,49.252323,53.071335,31.423962,38.107285,40.183136,48.225594,44.214516,19.98055,22.511524,7.6812,17.773533,14.276922,20.881346,33.55541,33.003998,33.05109,46.062164,92.06561,23.006756,25.905848,18.135118,14.556101,28.430761,19.164171,93.14443,10.734279,21.928968,18.545238,29.261433,28.25933,39.83013,16.555223,16.451487,29.258232,35.69268,41.17103,15.390865,9.481733,10.249738,51.71364,5.563878,20.68872,29.119516,49.145454,23.660938,26.254566,22.45639,14.263347,34.86341,17.499243,28.78389,34.778664,35.39003,63.839996,32.836586,47.41062,36.502563,13.240115,23.968243,48.759575,25.900093,42.073524,38.222305,22.997217,25.946993,25.45655,18.503817,37.77578,67.10952,47.846718,8.540939,41.69831,16.414349,29.369566,510.90045
EBNA1BP2,552.38074,238.7075,456.46918,352.34457,1383.0303,507.51865,443.95465,428.88705,270.28107,828.4702,619.72705,610.25336,330.35193,483.02557,185.16985,590.7361,482.30206,1327.1453,442.10403,240.36253,231.624,642.6502,703.1078,441.31653,300.7598,523.85596,470.41006,649.70496,654.75073,295.21417,971.58044,1158.5889,720.5579,563.49255,815.0098,440.36557,823.92847,665.70294,189.64091,426.7493,114.6609,309.0334,225.64067,276.14703,680.9062,348.76666,390.04068,577.4779,669.5714,455.87576,522.25977,270.80692,241.57877,587.4343,257.55066,1945.1029,204.65543,364.1325,365.9446,622.0009,637.71014,963.2792,341.7261,354.54736,788.49023,744.72437,728.5881,292.8191,207.75917,167.86678,1087.2642,120.257,330.0086,290.80807,666.6806,411.3475,395.38324,383.07346,260.7774,307.13113,303.58575,718.16956,485.1646,478.57962,934.2351,445.8154,914.7968,501.36673,315.7958,452.4372,654.34326,296.2752,639.56024,598.3084,596.2554,453.96866,258.95865,358.7127,748.8907,1138.7368,634.64246,174.94537,652.6481,496.73694,551.49506,11270.702
CDC20,437.56885,157.6729,335.964,284.7907,1112.2538,419.02448,362.9256,342.87927,204.53557,654.81024,506.18768,495.62335,243.96721,382.49432,124.9538,399.04395,358.00287,1042.5637,354.2063,156.20793,160.50655,476.69852,566.95215,340.65952,258.82034,464.47977,315.60303,481.5908,567.1211,232.14421,670.19604,946.8077,571.57153,502.65887,678.8114,372.5814,660.2401,534.59174,131.7953,322.33856,85.34523,239.5889,165.52081,192.18524,547.6495,291.76666,297.66296,452.14053,497.26724,314.3527,417.70834,196.26541,182.8785,475.39426,193.45291,1612.9077,144.15083,295.42697,309.99902,459.18463,398.17346,672.5539,276.87845,277.6785,592.9787,623.4043,615.5245,223.98468,170.0088,115.8795,781.55756,89.00308,275.5734,220.91287,510.97266,315.07474,290.97354,293.09967,207.38007,233.59776,257.82352,572.67004,392.28357,388.13272,731.35803,331.92,740.5161,427.0951,221.21754,330.68182,453.97455,248.76884,468.21643,507.1836,468.49448,383.28314,180.54424,299.09842,589.3286,896.1808,488.41055,139.24039,475.34378,374.33716,458.25507,8959.603
KIF2C,315.57675,106.25909,234.1584,196.85176,763.43933,279.90356,245.60397,228.36406,155.7982,460.80475,372.36533,370.94458,188.21246,262.62827,109.94334,272.6319,264.97443,697.38245,258.64682,118.56882,123.90273,339.9021,397.1847,264.41666,157.82825,301.39343,225.42589,372.8722,400.55554,177.24512,469.45908,673.6892,433.74042,330.52628,485.257,268.54733,479.1639,374.96008,98.42987,259.97626,66.60158,170.10883,117.12337,145.1887,413.99454,217.26392,228.34944,318.84174,382.16547,231.73822,296.34045,159.47298,135.98128,782.38293,133.84491,993.1849,111.8007,227.0468,212.0954,313.84076,283.7561,428.98544,213.255,190.93842,418.12366,449.63373,407.61542,152.2104,129.41702,88.09807,573.86725,66.62283,217.44449,160.93713,349.65323,234.83484,203.27654,241.5903,141.66978,205.56943,175.94415,402.55756,280.15265,257.1266,509.80362,250.5213,518.87585,296.14728,165.77243,253.35863,344.04785,164.0357,325.9164,343.9787,313.23352,261.73474,135.85495,212.30421,423.26294,658.2609,349.25745,102.510704,371.22028,255.79941,315.63196,6226.9463
PRDX1,665.10846,355.49854,503.83792,433.4842,1668.8646,585.8041,551.8899,471.23608,315.99335,924.37335,762.1406,691.2191,467.77896,624.61816,277.41254,811.452,578.4366,1661.5033,507.1199,279.61264,272.52325,795.54095,805.93726,465.93066,358.67905,625.4149,573.5639,785.5488,806.574,353.29642,1082.458,1318.061,804.2265,700.6626,972.6117,499.35007,944.11847,760.9173,272.3855,528.38904,165.40166,333.94116,266.11212,344.40857,757.78827,486.28104,496.90732,723.0637,959.27313,864.7001,627.9222,262.84634,300.33505,689.7435,290.20416,2385.924,261.66507,398.82346,420.0113,688.47534,795.3712,1161.9817,391.8607,409.3931,972.9378,872.1984,847.28546,304.02963,287.56805,182.83008,1349.8363,146.3241,413.18866,351.1128,812.8478,540.98083,459.23428,406.13644,358.09653,408.8613,315.22678,834.26385,586.9324,637.8436,1208.1876,521.9157,1164.9265,679.26404,343.74323,518.03595,916.7759,420.8994,759.1377,754.1807,704.55176,551.66656,376.6878,428.41025,813.4489,1318.3289,819.96436,225.19064,738.6942,553.6408,659.64514,13400.944
CDKN2C,246.16397,104.26276,183.45718,160.77301,546.326,213.2487,193.2809,175.3866,117.4724,342.01718,281.12372,263.70364,128.88196,188.73056,74.05225,276.08148,235.50154,569.80444,190.90488,99.69188,98.93918,278.4549,314.27338,190.54527,127.388794,222.45491,163.87839,294.53568,332.2413,131.58803,314.20236,519.7519,361.16553,254.8726,356.83194,203.10849,331.3867,293.68378,87.02703,186.97508,56.080982,126.86356,79.85079,142.26651,338.80765,184.21472,182.73898,243.25192,313.25885,152.71259,234.6583,124.59954,101.37767,239.7512,113.40785,726.8106,92.89487,174.12408,164.7641,213.4311,188.96574,314.63766,140.93161,143.12325,297.9061,347.53308,322.45547,133.16693,92.10946,64.59704,464.2017,39.786556,165.8688,138.56102,261.92297,175.91315,162.90479,164.26602,113.16378,153.52246,121.385666,304.23212,217.94293,208.06842,380.909,196.85501,389.70453,215.9879,107.2959,189.136,273.9922,130.08765,259.115,266.35452,238.40703,201.67609,113.92832,154.5982,310.66367,473.34137,287.05118,78.73176,273.75803,167.61388,232.88864,4518.535
JUN,143.55663,38.46837,93.275734,87.15349,273.89243,107.21875,118.20103,92.47314,61.724678,183.39699,135.0173,145.62392,63.761036,98.56859,54.12783,84.55524,89.323975,247.45468,104.64843,32.484287,34.612778,181.0786,172.67683,92.62758,87.360535,151.07037,69.75124,136.56215,183.93112,68.16992,184.15732,291.61243,165.34479,103.40695,166.80135,100.43733,179.95122,162.86061,38.973106,90.276306,14.613206,58.543217,53.736214,55.408375,171.58226,84.9143,68.314255,149.12883,126.39721,78.24156,130.25595,246.45537,83.90169,142.75931,60.06129,419.96475,53.937855,64.45369,98.90341,138.12766,108.74549,183.93889,101.52992,73.716675,140.71985,170.80045,194.71753,62.576717,67.64003,46.534344,319.89282,25.484928,87.18663,78.14964,149.91727,87.28539,63.96203,93.884926,58.76648,88.39673,72.55213,172.60649,118.60639,127.17546,246.47986,246.89612,185.61662,110.99248,58.715405,112.859,126.9556,95.02652,119.60984,126.728325,111.37184,109.44853,62.90357,83.84755,200.50636,254.41695,135.38893,47.218845,136.1195,103.74636,213.92703,2374.292
GADD45A,630.23145,248.13223,434.8799,401.38406,1329.2389,546.7582,487.8648,411.1185,285.50537,852.0067,637.486,648.8123,344.64832,468.81683,214.71568,548.4428,439.79138,1234.9735,430.02396,224.24716,220.62369,744.0791,698.04706,438.12973,309.18115,511.0679,393.78122,669.5912,856.3533,335.73978,819.99976,1176.3484,907.29706,541.5638,871.9918,475.4994,793.4364,663.23193,199.70616,393.86005,104.65553,323.54132,211.08853,302.37772,696.7838,401.117,389.64062,582.04254,745.8745,464.2579,536.41693,258.16815,262.36285,593.08685,265.09546,1719.5863,211.10669,401.77606,375.52307,587.81915,507.95547,800.21497,349.6533,347.4433,738.063,772.6688,769.98785,280.29965,235.11865,177.7476,969.4436,131.79926,378.5288,313.06406,633.47595,396.36374,382.05502,400.45868,264.00583,352.34518,296.47443,685.9518,512.6334,444.89334,875.83136,444.7727,982.01074,520.037,303.90216,421.8075,619.7322,325.89444,651.7322,623.1071,586.45593,482.90955,254.96915,381.95718,745.24036,1142.391,643.5349,181.6011,652.0799,475.65228,530.8925,11012.702
TTLL7,11.753088,5.493401,3.7380004,5.5207853,16.909801,5.7786803,5.5401397,7.4846277,4.131478,11.748136,7.6816845,9.950317,5.814335,8.565199,3.7572322,5.207097,9.2842455,15.902273,4.123131,3.6360788,1.8729968,11.472807,10.115278,2.7843328,2.3153381,6.587905,2.9042888,12.380577,16.74498,2.5147562,12.361213,16.631886,9.721237,8.213269,11.351887,8.837188,7.839133,10.008093,2.191494,7.475479,0.453357,3.956492,6.340924,12.545151,16.043266,8.741192,6.772318,13.470196,11.728642,10.838711,8.156794,7.427919,2.2150092,7.5284166,2.421215,20.337292,2.2268584,3.8046246,3.6030145,4.905065,7.9510865,8.908752,5.358577,2.605578,6.344384,8.339669,14.552603,1.6164991,2.6014285,2.9110203,19.62608,0.6648999,2.8552322,5.3531675,8.109527,4.422858,4.4907184,4.866894,1.2962354,6.9321365,4.247926,9.032573,7.7331376,5.9677486,18.408916,9.438184,12.575701,6.2304983,2.5057979,5.6391983,6.393989,4.952835,9.40031,9.606934,5.159331,3.4528122,5.97957,3.875074,9.160572,13.48194,11.548418,6.86504,7.652048,5.208492,5.993701,127.75633
LMO4,618.98553,234.9534,417.86792,402.99823,1358.7174,510.53668,511.2563,458.8341,306.5396,855.3856,737.1851,674.54865,363.49536,503.43903,217.83916,1192.9626,742.9579,2873.7432,624.40094,200.85289,201.49883,706.4208,767.5835,480.833,368.71112,613.7731,406.47406,764.5303,784.496,302.12506,864.24695,1223.361,761.9358,860.1878,892.75244,477.09265,798.8358,711.632,238.58142,446.10004,159.30669,316.9052,242.5439,339.1335,783.5024,398.99762,378.15234,657.5348,714.00726,408.56772,552.90125,280.7272,251.19655,625.352,266.26788,1903.874,226.5717,393.23807,381.58957,566.395,521.8117,781.98535,362.4378,364.20825,758.58295,792.1687,732.5926,329.58887,239.57967,197.24245,1216.0768,126.84908,363.8821,307.00528,718.94934,408.38254,394.4182,405.37607,285.80145,365.93738,337.82767,739.29565,531.53705,543.8188,916.3027,455.6061,916.3654,540.1191,266.692,477.70367,777.8653,316.2014,649.0979,623.72614,579.8302,473.46298,285.01068,391.60526,802.8264,1185.777,632.0997,191.0345,662.5001,452.94257,567.7417,11138.816
